course_id,title,domain,topic,level,duration,language,provider,tags,redirect_url,data_source
IGOT-0386,Aadhaar-enabled Service Delivery – Foundation (Module 2),Digital Governance,Aadhaar-enabled Service Delivery,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Digital Governance; Aadhaar-enabled Service Delivery; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Aadhaar-enabled%20Service%20Delivery,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0387,Aadhaar-enabled Service Delivery – Intermediate (Module 1),Digital Governance,Aadhaar-enabled Service Delivery,Intermediate,8 hrs,English,National Informatics Centre (NIC),Digital Governance; Aadhaar-enabled Service Delivery; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Aadhaar-enabled%20Service%20Delivery,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0388,Aadhaar-enabled Service Delivery – Intermediate (Module 2),Digital Governance,Aadhaar-enabled Service Delivery,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Digital Governance; Aadhaar-enabled Service Delivery; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Aadhaar-enabled%20Service%20Delivery,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0389,Aadhaar-enabled Service Delivery – Advanced (Module 1),Digital Governance,Aadhaar-enabled Service Delivery,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Digital Governance; Aadhaar-enabled Service Delivery; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Aadhaar-enabled%20Service%20Delivery,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0390,Aadhaar-enabled Service Delivery – Advanced (Module 2),Digital Governance,Aadhaar-enabled Service Delivery,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Digital Governance; Aadhaar-enabled Service Delivery; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Aadhaar-enabled%20Service%20Delivery,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0391,Cyber Hygiene at Workplace – Foundation (Module 1),Digital Governance,Cyber Hygiene at Workplace,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Digital Governance; Cyber Hygiene at Workplace; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Cyber%20Hygiene%20at%20Workplace,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0392,Cyber Hygiene at Workplace – Foundation (Module 2),Digital Governance,Cyber Hygiene at Workplace,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Digital Governance; Cyber Hygiene at Workplace; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Cyber%20Hygiene%20at%20Workplace,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0393,Cyber Hygiene at Workplace – Intermediate (Module 1),Digital Governance,Cyber Hygiene at Workplace,Intermediate,8 hrs,English,National Informatics Centre (NIC),Digital Governance; Cyber Hygiene at Workplace; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Cyber%20Hygiene%20at%20Workplace,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0394,Cyber Hygiene at Workplace – Intermediate (Module 2),Digital Governance,Cyber Hygiene at Workplace,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Digital Governance; Cyber Hygiene at Workplace; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Cyber%20Hygiene%20at%20Workplace,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0395,Cyber Hygiene at Workplace – Advanced (Module 1),Digital Governance,Cyber Hygiene at Workplace,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Digital Governance; Cyber Hygiene at Workplace; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Cyber%20Hygiene%20at%20Workplace,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0396,Cyber Hygiene at Workplace – Advanced (Module 2),Digital Governance,Cyber Hygiene at Workplace,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Digital Governance; Cyber Hygiene at Workplace; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Cyber%20Hygiene%20at%20Workplace,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0397,Leadership in Public Service – Foundation (Module 1),Behavioural & Managerial Competencies,Leadership in Public Service,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Behavioural & Managerial Competencies; Leadership in Public Service; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Leadership%20in%20Public%20Service,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0398,Leadership in Public Service – Foundation (Module 2),Behavioural & Managerial Competencies,Leadership in Public Service,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Behavioural & Managerial Competencies; Leadership in Public Service; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Leadership%20in%20Public%20Service,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0399,Leadership in Public Service – Intermediate (Module 1),Behavioural & Managerial Competencies,Leadership in Public Service,Intermediate,8 hrs,English,National Informatics Centre (NIC),Behavioural & Managerial Competencies; Leadership in Public Service; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Leadership%20in%20Public%20Service,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0400,Leadership in Public Service – Intermediate (Module 2),Behavioural & Managerial Competencies,Leadership in Public Service,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Behavioural & Managerial Competencies; Leadership in Public Service; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Leadership%20in%20Public%20Service,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0401,Leadership in Public Service – Advanced (Module 1),Behavioural & Managerial Competencies,Leadership in Public Service,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Behavioural & Managerial Competencies; Leadership in Public Service; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Leadership%20in%20Public%20Service,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0402,Leadership in Public Service – Advanced (Module 2),Behavioural & Managerial Competencies,Leadership in Public Service,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Behavioural & Managerial Competencies; Leadership in Public Service; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Leadership%20in%20Public%20Service,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0403,Effective Communication – Foundation (Module 1),Behavioural & Managerial Competencies,Effective Communication,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Behavioural & Managerial Competencies; Effective Communication; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Effective%20Communication,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0404,Effective Communication – Foundation (Module 2),Behavioural & Managerial Competencies,Effective Communication,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Behavioural & Managerial Competencies; Effective Communication; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Effective%20Communication,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0405,Effective Communication – Intermediate (Module 1),Behavioural & Managerial Competencies,Effective Communication,Intermediate,8 hrs,English,National Informatics Centre (NIC),Behavioural & Managerial Competencies; Effective Communication; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Effective%20Communication,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0406,Effective Communication – Intermediate (Module 2),Behavioural & Managerial Competencies,Effective Communication,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Behavioural & Managerial Competencies; Effective Communication; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Effective%20Communication,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0407,Effective Communication – Advanced (Module 1),Behavioural & Managerial Competencies,Effective Communication,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Behavioural & Managerial Competencies; Effective Communication; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Effective%20Communication,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0408,Effective Communication – Advanced (Module 2),Behavioural & Managerial Competencies,Effective Communication,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Behavioural & Managerial Competencies; Effective Communication; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Effective%20Communication,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0409,Project Management for Govt Officials – Foundation (Module 1),Behavioural & Managerial Competencies,Project Management for Govt Officials,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Behavioural & Managerial Competencies; Project Management for Govt Officials; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Project%20Management%20for%20Govt%20Officials,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0410,Project Management for Govt Officials – Foundation (Module 2),Behavioural & Managerial Competencies,Project Management for Govt Officials,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Behavioural & Managerial Competencies; Project Management for Govt Officials; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Project%20Management%20for%20Govt%20Officials,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0411,Project Management for Govt Officials – Intermediate (Module 1),Behavioural & Managerial Competencies,Project Management for Govt Officials,Intermediate,8 hrs,English,National Informatics Centre (NIC),Behavioural & Managerial Competencies; Project Management for Govt Officials; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Project%20Management%20for%20Govt%20Officials,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0412,Project Management for Govt Officials – Intermediate (Module 2),Behavioural & Managerial Competencies,Project Management for Govt Officials,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Behavioural & Managerial Competencies; Project Management for Govt Officials; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Project%20Management%20for%20Govt%20Officials,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0413,Project Management for Govt Officials – Advanced (Module 1),Behavioural & Managerial Competencies,Project Management for Govt Officials,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Behavioural & Managerial Competencies; Project Management for Govt Officials; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Project%20Management%20for%20Govt%20Officials,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0414,Project Management for Govt Officials – Advanced (Module 2),Behavioural & Managerial Competencies,Project Management for Govt Officials,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Behavioural & Managerial Competencies; Project Management for Govt Officials; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Project%20Management%20for%20Govt%20Officials,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0415,Ethics in Public Administration – Foundation (Module 1),Behavioural & Managerial Competencies,Ethics in Public Administration,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Behavioural & Managerial Competencies; Ethics in Public Administration; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Ethics%20in%20Public%20Administration,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0416,Ethics in Public Administration – Foundation (Module 2),Behavioural & Managerial Competencies,Ethics in Public Administration,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Behavioural & Managerial Competencies; Ethics in Public Administration; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Ethics%20in%20Public%20Administration,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0417,Ethics in Public Administration – Intermediate (Module 1),Behavioural & Managerial Competencies,Ethics in Public Administration,Intermediate,8 hrs,English,National Informatics Centre (NIC),Behavioural & Managerial Competencies; Ethics in Public Administration; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Ethics%20in%20Public%20Administration,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0418,Ethics in Public Administration – Intermediate (Module 2),Behavioural & Managerial Competencies,Ethics in Public Administration,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Behavioural & Managerial Competencies; Ethics in Public Administration; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Ethics%20in%20Public%20Administration,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0419,Ethics in Public Administration – Advanced (Module 1),Behavioural & Managerial Competencies,Ethics in Public Administration,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Behavioural & Managerial Competencies; Ethics in Public Administration; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Ethics%20in%20Public%20Administration,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0420,Ethics in Public Administration – Advanced (Module 2),Behavioural & Managerial Competencies,Ethics in Public Administration,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Behavioural & Managerial Competencies; Ethics in Public Administration; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Ethics%20in%20Public%20Administration,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0421,Decision Making under Uncertainty – Foundation (Module 1),Behavioural & Managerial Competencies,Decision Making under Uncertainty,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Behavioural & Managerial Competencies; Decision Making under Uncertainty; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Decision%20Making%20under%20Uncertainty,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0422,Decision Making under Uncertainty – Foundation (Module 2),Behavioural & Managerial Competencies,Decision Making under Uncertainty,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Behavioural & Managerial Competencies; Decision Making under Uncertainty; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Decision%20Making%20under%20Uncertainty,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0423,Decision Making under Uncertainty – Intermediate (Module 1),Behavioural & Managerial Competencies,Decision Making under Uncertainty,Intermediate,8 hrs,English,National Informatics Centre (NIC),Behavioural & Managerial Competencies; Decision Making under Uncertainty; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Decision%20Making%20under%20Uncertainty,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0424,Decision Making under Uncertainty – Intermediate (Module 2),Behavioural & Managerial Competencies,Decision Making under Uncertainty,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Behavioural & Managerial Competencies; Decision Making under Uncertainty; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Decision%20Making%20under%20Uncertainty,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0425,Decision Making under Uncertainty – Advanced (Module 1),Behavioural & Managerial Competencies,Decision Making under Uncertainty,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Behavioural & Managerial Competencies; Decision Making under Uncertainty; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Decision%20Making%20under%20Uncertainty,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0426,Decision Making under Uncertainty – Advanced (Module 2),Behavioural & Managerial Competencies,Decision Making under Uncertainty,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Behavioural & Managerial Competencies; Decision Making under Uncertainty; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Decision%20Making%20under%20Uncertainty,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0427,Change Management – Foundation (Module 1),Behavioural & Managerial Competencies,Change Management,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Behavioural & Managerial Competencies; Change Management; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Change%20Management,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0428,Change Management – Foundation (Module 2),Behavioural & Managerial Competencies,Change Management,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Behavioural & Managerial Competencies; Change Management; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Change%20Management,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0429,Change Management – Intermediate (Module 1),Behavioural & Managerial Competencies,Change Management,Intermediate,8 hrs,English,National Informatics Centre (NIC),Behavioural & Managerial Competencies; Change Management; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Change%20Management,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0430,Change Management – Intermediate (Module 2),Behavioural & Managerial Competencies,Change Management,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Behavioural & Managerial Competencies; Change Management; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Change%20Management,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0431,Change Management – Advanced (Module 1),Behavioural & Managerial Competencies,Change Management,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Behavioural & Managerial Competencies; Change Management; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Change%20Management,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0432,Change Management – Advanced (Module 2),Behavioural & Managerial Competencies,Change Management,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Behavioural & Managerial Competencies; Change Management; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Change%20Management,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0433,Team Building & Collaboration – Foundation (Module 1),Behavioural & Managerial Competencies,Team Building & Collaboration,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Behavioural & Managerial Competencies; Team Building & Collaboration; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Team%20Building%20%26%20Collaboration,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0434,Team Building & Collaboration – Foundation (Module 2),Behavioural & Managerial Competencies,Team Building & Collaboration,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Behavioural & Managerial Competencies; Team Building & Collaboration; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Team%20Building%20%26%20Collaboration,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0435,Team Building & Collaboration – Intermediate (Module 1),Behavioural & Managerial Competencies,Team Building & Collaboration,Intermediate,8 hrs,English,National Informatics Centre (NIC),Behavioural & Managerial Competencies; Team Building & Collaboration; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Team%20Building%20%26%20Collaboration,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0436,Team Building & Collaboration – Intermediate (Module 2),Behavioural & Managerial Competencies,Team Building & Collaboration,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Behavioural & Managerial Competencies; Team Building & Collaboration; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Team%20Building%20%26%20Collaboration,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0437,Team Building & Collaboration – Advanced (Module 1),Behavioural & Managerial Competencies,Team Building & Collaboration,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Behavioural & Managerial Competencies; Team Building & Collaboration; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Team%20Building%20%26%20Collaboration,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0438,Team Building & Collaboration – Advanced (Module 2),Behavioural & Managerial Competencies,Team Building & Collaboration,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Behavioural & Managerial Competencies; Team Building & Collaboration; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Team%20Building%20%26%20Collaboration,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0439,Time Management – Foundation (Module 1),Behavioural & Managerial Competencies,Time Management,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Behavioural & Managerial Competencies; Time Management; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Time%20Management,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0440,Time Management – Foundation (Module 2),Behavioural & Managerial Competencies,Time Management,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Behavioural & Managerial Competencies; Time Management; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Time%20Management,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0441,Time Management – Intermediate (Module 1),Behavioural & Managerial Competencies,Time Management,Intermediate,8 hrs,English,National Informatics Centre (NIC),Behavioural & Managerial Competencies; Time Management; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Time%20Management,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0442,Time Management – Intermediate (Module 2),Behavioural & Managerial Competencies,Time Management,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Behavioural & Managerial Competencies; Time Management; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Time%20Management,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0443,Time Management – Advanced (Module 1),Behavioural & Managerial Competencies,Time Management,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Behavioural & Managerial Competencies; Time Management; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Time%20Management,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0444,Time Management – Advanced (Module 2),Behavioural & Managerial Competencies,Time Management,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Behavioural & Managerial Competencies; Time Management; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Time%20Management,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0445,Conflict Resolution – Foundation (Module 1),Behavioural & Managerial Competencies,Conflict Resolution,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Behavioural & Managerial Competencies; Conflict Resolution; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Conflict%20Resolution,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0446,Conflict Resolution – Foundation (Module 2),Behavioural & Managerial Competencies,Conflict Resolution,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Behavioural & Managerial Competencies; Conflict Resolution; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Conflict%20Resolution,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0447,Conflict Resolution – Intermediate (Module 1),Behavioural & Managerial Competencies,Conflict Resolution,Intermediate,8 hrs,English,National Informatics Centre (NIC),Behavioural & Managerial Competencies; Conflict Resolution; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Conflict%20Resolution,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0448,Conflict Resolution – Intermediate (Module 2),Behavioural & Managerial Competencies,Conflict Resolution,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Behavioural & Managerial Competencies; Conflict Resolution; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Conflict%20Resolution,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0449,Conflict Resolution – Advanced (Module 1),Behavioural & Managerial Competencies,Conflict Resolution,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Behavioural & Managerial Competencies; Conflict Resolution; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Conflict%20Resolution,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0450,Conflict Resolution – Advanced (Module 2),Behavioural & Managerial Competencies,Conflict Resolution,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Behavioural & Managerial Competencies; Conflict Resolution; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Conflict%20Resolution,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0451,Stress Management at Workplace – Foundation (Module 1),Behavioural & Managerial Competencies,Stress Management at Workplace,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Behavioural & Managerial Competencies; Stress Management at Workplace; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Stress%20Management%20at%20Workplace,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0452,Stress Management at Workplace – Foundation (Module 2),Behavioural & Managerial Competencies,Stress Management at Workplace,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Behavioural & Managerial Competencies; Stress Management at Workplace; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Stress%20Management%20at%20Workplace,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0453,Stress Management at Workplace – Intermediate (Module 1),Behavioural & Managerial Competencies,Stress Management at Workplace,Intermediate,8 hrs,English,National Informatics Centre (NIC),Behavioural & Managerial Competencies; Stress Management at Workplace; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Stress%20Management%20at%20Workplace,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0454,Stress Management at Workplace – Intermediate (Module 2),Behavioural & Managerial Competencies,Stress Management at Workplace,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Behavioural & Managerial Competencies; Stress Management at Workplace; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Stress%20Management%20at%20Workplace,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0455,Stress Management at Workplace – Advanced (Module 1),Behavioural & Managerial Competencies,Stress Management at Workplace,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Behavioural & Managerial Competencies; Stress Management at Workplace; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Stress%20Management%20at%20Workplace,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0456,Stress Management at Workplace – Advanced (Module 2),Behavioural & Managerial Competencies,Stress Management at Workplace,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Behavioural & Managerial Competencies; Stress Management at Workplace; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Stress%20Management%20at%20Workplace,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0457,RTI & Public Accountability – Foundation (Module 1),Behavioural & Managerial Competencies,RTI & Public Accountability,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Behavioural & Managerial Competencies; RTI & Public Accountability; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=RTI%20%26%20Public%20Accountability,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0458,RTI & Public Accountability – Foundation (Module 2),Behavioural & Managerial Competencies,RTI & Public Accountability,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Behavioural & Managerial Competencies; RTI & Public Accountability; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=RTI%20%26%20Public%20Accountability,SYNTHETIC_SAMPLE_FOR_DEMO
